name|x|y
JULIE'S PLACE|41.79755833|-87.74274468
WILLA'S FIFTY YARD LINE|41.75817409|-87.62199445
RANDY'S LOUNGE|41.75814796|-87.60552414
TANTRUM|41.86939111|-87.62732369
CHUCKIE'S|42.00800667|-87.66649165
THE INN|41.76560907|-87.61486639
MANHATTAN'S ON DEARBORN|41.87651625|-87.62910663
REGAL BEAGLE|41.79360088|-87.70500291
SHERI CHASE LOUNGE|42.01404113|-87.66397091
JUST 1 MORE TIME|41.79614627|-87.70377801
OASIS THE|42.0058719|-87.66085203
MARIO & SANDRA'S BAR & GRILL|41.827523|-87.69489075
SYRENA'S BALTIC LOUNGE|41.8157356|-87.70179415
THE WALKOSZ INN|41.81275646|-87.70401071
HOT CITY LOUNGE|41.75864353|-87.65409389
KAZIMIERZANKA|41.8065474|-87.71630467
SOUTHWAY LOUNGE|41.75144495|-87.60065154
CITY REFLECTIONS INC|41.81185327|-87.70397505
SIXTY SIX O ONE CLUB|41.77369581|-87.6833444
KEDZIE LIQUOR|41.79466538|-87.70344423
EL PALENQUE|41.80007923|-87.73319335
ZAPOTLAN INC|41.82180333|-87.70436368
DOT'S PLACE INC|41.76784895|-87.6831816
LLOYD'S LOUNGE INC.|41.78367274|-87.65475216
EL TORO LOCO|41.78988777|-87.68407544
J.M. CHATEAU'S|41.80800816|-87.72137542
CRESCENDO|41.89328327|-87.63511922
BREWBAKERS|41.70486871|-87.68171959
COBRA LOUNGE|41.88649138|-87.66686458
 8 FIFTY 8 |41.88573771|-87.64975266
UNIVERSITY OF CHICAGO CLOISTERS CLUB|41.78792148|-87.59580626
MARTY'S|41.97972858|-87.66875196
ROYAL LOUNGE|41.71458131|-87.55991051
TIME OUT LOUNGE|41.74480061|-87.63592483
THERE LOUNGE|41.74384697|-87.66312706
THE BRIXTON|41.98047008|-87.66847533
MAX'S PLACE|41.96593926|-87.66672743
SOMETHING KOOL COCKTAIL LOUNGE|41.7487383|-87.60531466
TASTE DISCO & STEAK HOUSE|41.77885418|-87.64069496
SIDECAR BAR|42.00735347|-87.66630565
SUCCEZZ|41.88567164|-87.68177223
MEE MAH|41.99022936|-87.72992362
THE SHED|41.70261593|-87.53376928
SCOTTY'S|41.8961751|-87.66777925
THE BLIND ROBIN INC.|41.89734458|-87.68673527
MOE'S TAVERN|41.93470568|-87.71641436
HEARTS|41.90199978|-87.65402708
THE ODYSSEY LOUNGE EAST|41.7140383|-87.55990295
G Cue Billiards|41.88476992|-87.65196798
JOURNEY INN|41.74796247|-87.653816
RAINBO CLUB INC|41.90286898|-87.67739522
BEACHWOOD INN|41.90758321|-87.67234841
THE JUICY WINE CO.|41.89422978|-87.65252071
BEAUTY BAR|41.89623106|-87.66422034
GUS MAZAN TAP|41.89983828|-87.68680237
LOCAL MOTION|41.71298081|-87.55090659
BAR CASA BLANCA|41.89119436|-87.65697067
PHASE II|41.72838921|-87.66299565
PHYLLIS' MUSICAL INN|41.90337562|-87.67242958
LONCARS|41.72818927|-87.54681785
THE ODYSSEY 11 LOUNGE|41.7942922|-87.62034792
EXIT|41.91061262|-87.66112181
J & M TAP|41.89935966|-87.6818965
THE GREENVILLE TAVERN|41.89592754|-87.68245459
END ZONE TAP|41.71077679|-87.68189948
NICK'S ON WILSON|41.96548895|-87.6591587
EMPTY BOTTLE INC|41.90040217|-87.68681439
ALFREDO'S BAR|41.89687896|-87.66746083
@ NORTH BAR|41.91049988|-87.66920617
PETE'S HIDEAWAY|41.69920307|-87.54483328
1555 CLUB|41.91024672|-87.64933664
MASK|41.90968971|-87.65195482
WHO CARES|41.7008573|-87.54119376
ROOTSTOCK WINE & BEER BAR|41.89909971|-87.6969333
CENTRAL  LIQUORS|41.7283657|-87.55081266
BUCKTOWN DYSFUNCTIONAL PUB|41.91618454|-87.67021939
LOUIE'S PUB|41.91048833|-87.67007042
EMPIRE LIQUORS|41.90987982|-87.6769138
DAVENPORT'S|41.90703839|-87.67201512
HAPPY VILLAGE CORP.|41.90132043|-87.6746166
J & J LOUNGE|41.75441736|-87.6442876
WISLA LIQUORS INC|41.90341976|-87.66967993
MOTHER'S FIRST VENTURE LTD|41.90403548|-87.62975462
MARY'S PLACE|41.99512692|-87.78595
CHRIS' BAR|41.91073284|-87.66817769
CLUB FOOT|41.89972606|-87.67334851
CLUB LUCKY INC|41.91247698|-87.67361847
MAHONEY'S|41.89214682|-87.65793602
GEORGES TAP|41.71507295|-87.55111469
EL MEXICO MODERNO|41.90463775|-87.66738341
REDMOND'S|41.94342007|-87.65436004
MATILDA|41.9381354|-87.6538991
FRANK'S TAP & GRILL|41.72028339|-87.55089801
OLA'S LIQUORS|41.89915935|-87.67699738
HARRIGAN'S|41.93326207|-87.64917834
HALF ACRE BEER COMPANY|41.95934942|-87.68223467
SHEFFIELD BEER & WINE GARDEN|41.94159066|-87.65430497
THE PROP HOUSE/KONCRETE|41.91260282|-87.66338506
Chipp Inn|41.89708518|-87.66508025
KINCADE'S|41.91822112|-87.65297305
IOWA ROCKWELL TAVERN|41.89762068|-87.69194349
HIDEOUT|41.91378441|-87.6624471
THE CLARK STREET DOG|41.93741732|-87.64879561
REESE'S LOUNGE|41.73560036|-87.66907678
JAKE'S PUB|41.93565566|-87.64737148
THE MATCHBOX|41.89579624|-87.6549536
EASY BAR|41.90331076|-87.6766517
BORUMS LIQUORS|41.73227575|-87.66311022
BILLY SUNDAY|41.92786304|-87.70660502
MARIA'S LOUNGE|41.90339097|-87.671449
BAR DEVILLE|41.89420535|-87.67688171
JOE'S ON BROADWAY|41.94725603|-87.64705751
FAMILY LOUNGE|41.76730003|-87.65432068
439 NIGHT CLUB INC|41.88997529|-87.65976287
DS CANTINA|41.94338116|-87.64951573
STELLA'S TAP|41.89858088|-87.68676889
CORTLAND'S GARAGE|41.91597457|-87.66962157
THE CLIPPER|41.89938197|-87.69694004
LOTTIE'S PUB|41.91585488|-87.67621791
SPORTSMANS CLUB|41.89901736|-87.68707308
SNUGGERY / APARTMENT|41.90382088|-87.62932853
The Nil Tap|41.98559488|-87.7696982
BLACK BEETLE BAR & GRILL|41.89581359|-87.69068394
JET'S PUBLIC HOUSE|41.99337576|-87.78427522
GLADSTONE LOUNGE & LIQUORS|41.98564707|-87.77702418
1858 CORPORATION|41.8978781|-87.67460367
FILONEK'S|41.99418953|-87.78468949
THE DRUM & MONKEY|41.86920687|-87.66308737
THE JUNCTION LOUNGE|41.73727064|-87.65323292
TWISTED SPOKE|41.89103918|-87.65887052
THE LUCKY HORSESHOE LOUNGE|41.93987622|-87.64911644
VIP'S A GENTLEMENS CLUB|41.90905475|-87.6524222
Three Counties|41.98810754|-87.77929463
NIKKI|41.90935409|-87.65266996
O'HARA'S TAP|41.70263295|-87.53730829
HARRY'S ON ELSTON AVE|41.98948042|-87.77670306
RICHMOND TAVERN|41.89608917|-87.70074823
THE ORIGINAL DUGAN'S|41.99133209|-87.78196173
LITTLE JIM'S|41.94550975|-87.64928457
EMERALD ISLE ON PETERSON|41.99036569|-87.6935329
RIVERFRONT SALOON|41.70265247|-87.54370749
SEVEN ULTRA LOUNGE|41.90477487|-87.6689143
TINA'S COCKTAIL LOUNGE|41.7511058|-87.65389912
REDNOFIVE|41.89014301|-87.64775426
BLUELIGHT|41.94098081|-87.68781207
EVERGREEN 9|41.90603826|-87.64829172
SCHOOLYARD TAVERN & GRILL|41.94153946|-87.66401206
NEW CELEBRITY LOUNGE INC|41.74445686|-87.57491002
JACQUELINE'S|41.94372868|-87.64522473
E Z INN|41.89829088|-87.68676048
DOUBLE DOOR LIQUORS INC.|41.90998593|-87.67707965
UNION LEAGUE CLUB|41.87804565|-87.6301368
INNER TOWN PUB|41.90127982|-87.67612709
LEMON TREE TOO INC.|41.70631521|-87.55512951
SMILIN' JIM'S SALOON|41.99616896|-87.68997916
PARROTS BAR & GRILL|41.93650026|-87.64892751
THE ELBO ROOM|41.93416326|-87.6607423
FOUR MOON TAVERN|41.94314096|-87.67570739
SOUTHPORT LANES INC|41.94239785|-87.66374117
J & D ENTERPRISES INC|41.9392506|-87.65028008
BAMBOO LOUNGE|41.72494654|-87.53801303
THE NEW DATING GAME|41.73250458|-87.58570048
SIENA TAVERN|41.88911808|-87.6299233
RUBY & THE JEWEL BOX LOUNGE|41.72902154|-87.66301257
ANDRE'S|41.73561439|-87.66798285
MINI CLUB|41.7421855|-87.64394285
CROWBAR LOUNGE|41.70258228|-87.52694018
LUSH WINE & SPIRITS|41.89625011|-87.66295411
RAY'S HIDEOUT INN|41.9303463|-87.7733598
MERCER 113|41.8899035|-87.63168043
CLUB NU|41.73598222|-87.6574425
LEADER BAR|41.95405926|-87.70319086
BLONDIE'S LOUNGE LTD|41.93157874|-87.75138607
GALLOWAY'S MYSTIC|41.69891105|-87.7205033
HINKY-DINKS PUB|41.69143432|-87.70256424
RITA'S PLACE INC.|41.92414447|-87.76168554
MARTIN'S CORNER|41.85134121|-87.67814936
HONG HUAH RESTAURANT|41.92395714|-87.77444354
DOGGIE INN LOUNGE|41.90928636|-87.76404426
VICKIE'S|41.92431529|-87.73172602
ED AND JEAN'S|41.91784138|-87.67893683
FAMILY DEN|41.73204914|-87.5856895
SULLY'S HOUSE|41.90861973|-87.64929457
JUKE JOYNT|41.80932375|-87.61325959
JOVIAL CLUB|41.72045319|-87.55090061
STANLEY BAR|41.92382099|-87.76920937
COOKIE'S COCKTAIL LOUNGE|41.7506627|-87.64996089
BENCHWARMERS SPORTS BAR AND GRILL|41.91075187|-87.6668909
TRIER LAD'S INC.|41.91726932|-87.72708067
LUCKY INN INC.|41.93125472|-87.77551748
GRANDBAR|41.89108711|-87.66720406
THE FLAT IRON|41.91003508|-87.67670469
HAPPY CRACOVIA LOUNGE|41.91768234|-87.74599633
3 MUSKIES INC|41.91763047|-87.75907785
NICK'S|41.90899562|-87.67553166
CAROLYN'S LOUNGE|41.91253449|-87.76577064
BALTIC LOUNGE|41.92200545|-87.76971482
CLYDE'S TAVERN|41.93716929|-87.6979088
BRENDAN'S TOO|41.96108392|-87.70724121
ROSCOE VILLAGE PUB|41.94669156|-87.68334246
SMALL BAR #1|41.9355477|-87.70521895
MR ZJ'S|41.93455318|-87.71740715
CROWN LIQUORS|41.93250194|-87.71279996
STAN'S TAVERN|41.91695713|-87.75272404
CLINCHERS SPORTS BAR|41.85660991|-87.67853602
EL HEFE|41.8899462|-87.62858931
CACTUS BAR & GRILL|41.87669416|-87.63383684
O & W ENTERPRISES|41.93561351|-87.69260311
CHIEF O'NEILL'S PUB & RESTAURANT|41.94431195|-87.70525482
BUTCH'S TAP|41.8557905|-87.67116592
POLK STREET CO.|41.87211261|-87.64130525
THIRD RAIL TAVERN|41.88153435|-87.65565022
BLACK ROCK PUB|41.94732166|-87.67871173
KAISER TIGER|41.88404873|-87.66305613
RATED R|41.94429816|-87.72748281
DRAGONLADY LOUNGE|41.93909478|-87.6981095
T & A TOO INC|41.95731096|-87.71561791
TINY|41.96112142|-87.68396862
LIZARD'S LIQUID LOUNGE|41.95404564|-87.70551429
FREDY'S INN|41.93416814|-87.69047826
O'LANAGAN'S IV INC|41.96121798|-87.68761163
FULLER'S PUB|41.95380897|-87.70815347
RED KIVA|41.88438845|-87.65476119
LIBERTY LOUNGE|41.94251887|-87.68788255
BRISTOL LOUNGE|41.93710911|-87.72082349
UNDERBAR|41.94072869|-87.68780347
GRACE LEAVITT FIRE ESCAPE|41.95033739|-87.68336637
THE VILLAGE TAP INC.|41.94308171|-87.68064405
CHRISTINA'S PLACE|41.95019167|-87.70776827
PROHIBIT|41.89012138|-87.63186017
NELLY'S SALOON|41.94052992|-87.70019493
ZERO DEGREES KARAOKE BAR LLC|41.84895293|-87.63884997
MONTROSE SALOON|41.96111694|-87.70227416
SAVEMORE LIQUORS INC|41.95575558|-87.68004392
FOUR TREYS|41.94235041|-87.67828213
CHUCK'S & ED'S TAVERN|41.93932776|-87.71726196
EXCHANGE TAP|41.76484807|-87.56504514
MARINO'S SOUTHTOWN TAP INC.|41.70994943|-87.53784386
HUNGRY BRAIN|41.93936444|-87.68639764
CELTIC CROWN|41.95953928|-87.6884838
THE TWISTED VINE|41.9463223|-87.64960235
INDEPENDENCE TAP|41.95377451|-87.72645871
GRACE STREET TAP|41.9502904|-87.68821102
T R'S PUB|41.69140619|-87.71830608
MARINERO BAR AND GRILL|41.95406813|-87.70147783
WILD GOOSE BAR & GRILL|41.95958202|-87.68239844
JAGIELLONIA CORP|41.93930752|-87.7187354
El Sinaloense|41.84066059|-87.72430598
LASCHET'S INN|41.95399792|-87.68206242
RESI'S BIERSTUBE INC|41.95424367|-87.68030425
LATE BAR|41.93933805|-87.71639718
PODLASIE|41.93439264|-87.71740272
MISKA'S|41.93968699|-87.68305815
REGINA & JOE'S TAP|41.9354824|-87.71815122
THE PEEK INN|41.9538584|-87.69931673
JUNES INN|41.96050838|-87.68851199
PEACOCK LIQUORS|41.96131437|-87.70566235
AMERICAN WAY FOOD & LIQUOR INC|41.94854142|-87.70802018
LEG ROOM|41.90382674|-87.6289923
EDISON PARK INN|42.0024276|-87.81714426
LA ESQUINA|41.83876004|-87.73398105
EDELWEISS|41.93925922|-87.72269652
Crabbby  Kim's|41.94834586|-87.68815549
DRUMBAR|41.89913525|-87.62178526
JAM-INN|41.9873528|-87.78995291
J & A SPORTS BAR|41.93135974|-87.76830612
VERN'S FRIENDLY LOUNGE|41.86443368|-87.72526362
THE STANDARD CLUB|41.87758853|-87.62888073
JEREZ SPORT BAR AND GRILL|41.91952659|-87.76937583
Wellington's|41.93626672|-87.66137964
WILLIE NEW HIDEAWAY LOUNGE|41.82795409|-87.62154879
TONIC|41.92675006|-87.64865954
STOKROTKA LOUNGE INC|41.93128017|-87.75722559
THE LEVEE LOUNGE|41.92435812|-87.72821204
TREVINO'S LIQUORS INC|41.83673083|-87.72793087
JACARANDA SPORTS BAR|41.84448841|-87.71521744
MIKES PLACE/ RIO BRAVO|41.9096717|-87.73429798
JOKES & NOTES|41.81004191|-87.61646112
2858 S SPRINGFIELD CORP|41.83885309|-87.72210803
SQUARE ONE LOUNGE|41.86400154|-87.62422573
NEWARK NOOK|41.99809626|-87.79894289
LA POSADA LOUNGE|41.91702598|-87.72893682
LAWLOR'S ON 111TH ST.|41.69150033|-87.71207516
MISKA LIQUORS|41.96100873|-87.75462693
4239 W CERMAK INC|41.85134441|-87.73115669
WASH'S PLACE|41.88054624|-87.73153134
LA ROKA CORP.|41.8388354|-87.71234421
RED'S NEW GENERATION|41.76896702|-87.58646327
EASY LIVING LOUNGE|41.85132057|-87.73237958
LEISURE LIFE LOUNGE|41.75186353|-87.56454224
THE BAR|42.0085364|-87.91442844
TOMMY O's|41.83730605|-87.66613305
JUSTIN'S|41.94330696|-87.66406138
DURANGO INC|41.84216118|-87.73193622
BRIANS LOUNGE|41.85895171|-87.70719056
GEE JAYS|41.73696532|-87.72165212
SIDETRACK|41.94313259|-87.64921766
ROMANS INN|41.99840431|-87.78901422
MADGE'S LOUNGE|41.85438044|-87.72497899
MISKA'S|41.8443402|-87.72621693
IMLA LOUNGE|41.80158552|-87.65327802
JOE'S WINE CELLAR|41.90324955|-87.68012807
MISKA'S LIQUOR|41.77777836|-87.78178694
GUTHRIES TAVERN|41.947217|-87.66165958
SHERIDAN IRVING L LIQUORS INC|41.9540597|-87.65468014
SYKLARK LOUNGE|41.85088952|-87.72497499
FINLEY DUNNE'S|41.94480002|-87.67240345
CODY'S PUB|41.93795135|-87.67090876
EXEDUS II|41.94549885|-87.65497285
RIVERVIEW TAVERN / ROBEY PIZZA COMPANY|41.94332804|-87.67818416
GALVIN'S PUBLIC HOUSE|41.96757484|-87.77493763
Driftwood|41.96165531|-87.65564994
REDWOOD LOUNGE LLC|41.83619195|-87.64151205
LANGE'S LIQUORS|41.94528616|-87.66411623
REPLAY|41.94481713|-87.64926543
FULL SHILLING|41.94970619|-87.65870141
NEW REBOZO CHICAGO|41.89581576|-87.62641646
L & L TAVERN|41.94025168|-87.65075064
SHERRY'S BAR|41.98472635|-87.68962846
RITZ INN|41.95159798|-87.67681051
MILLIE'S|41.93586585|-87.67433854
SKYBOX SPORTS BAR|41.8734568|-87.71577762
MONSIGNOR MURPHY'S|41.93708671|-87.64415432
THE CELL BLOCK|41.94921084|-87.64969212
KIRKWOOD BAR & GRILL|41.93546443|-87.65410203
ROSCOE'S TAVERN LTD|41.94344291|-87.64951705
BERLIN|41.94002795|-87.65357613
HEADQUATERS BEERCADE|41.93359333|-87.65374537
CARY'S LOUNGE|41.99766984|-87.68704543
JADRAN LTD|41.95383311|-87.70429039
FRIAR TUCK INC.|41.93682413|-87.64443945
THE GREEN LADY|41.94238547|-87.67071384
GIL-TIKIE LOUNGE|41.72704145|-87.66266832
PIPPIN'S TAVERN|41.89692693|-87.62585796
STUDIO 31|41.80030387|-87.73174241
JIMMY GREEN'S|41.87148773|-87.62736964
RED LINE TAP|42.00936036|-87.66637744
CLUB ESCAPE|41.75886431|-87.58721925
 M  BAR|41.88454011|-87.62430852
LAS FUENTES|41.92903541|-87.64903393
TAC'S COCKTAIL LOUNGE|41.80156634|-87.61953994
MERCADITO CHICAGO|41.88931602|-87.63148774
CASTLE|41.89335935|-87.62984515
CLOSE-UP2|41.87651205|-87.63088559
CLUB KARLOV|41.80795154|-87.72597326
O'ROURKE'S OFFICE|41.69199952|-87.68130805
LOCASCIO'S SPORTS BAR|41.74761584|-87.70247966
BUDDY GUY'S LEGENDS|41.87305962|-87.62611159
THE FRANKLIN TAP|41.87748907|-87.63504471
REYNOLDS BLUES LOUNGE|41.75873463|-87.60141612
Chicago's Blarney Stone|41.9442949|-87.65438636
UPTOWN LOUNGE|41.96914479|-87.65910172
RICKY G'S|42.01165518|-87.69008786
BACK ROOM|41.90024876|-87.62711776
DINO'S WEST|41.9803611|-87.80297529
INFERNO C|41.82295429|-87.68501299
BRINDILLE|41.89182683|-87.63127921
MONK'S PUB|41.88561849|-87.63412236
RICOCHETS|41.96600613|-87.68700621
New Polonia Club Inc.|41.93830438|-87.77876303
MARK II LTD|42.01696101|-87.69034725
THE WOODLAWN TAP|41.79517303|-87.59685084
SCOFFLAW|41.9172915|-87.7070516
GREEN EYE LOUNGE|41.91656385|-87.68758147
TWILIGHT LOUNGE|41.96541682|-87.76754899
KELLY'S TAVERN|41.81432612|-87.64066844
FACADES|42.0085364|-87.91442844
CONTINENTAL LIQUORS|41.80869227|-87.66611299
Cork And Kerry|41.70047177|-87.68157929
TOM'S TAP INC.|41.79208708|-87.78944302
DOLPHIN|41.92158491|-87.66877311
SOUND-BAR|41.89328078|-87.63528842
FUNKY BUDDHA LOUNGE|41.89130366|-87.64688998
BLUE CHICAGO|41.89188767|-87.63128078
EMPORIUM ARCADE BAR|41.90654325|-87.67169263
PRESIDENTS' LOUNGE|41.75842366|-87.60815059
THE RAIL BAR & GRILL|41.96714374|-87.67899333
GOLD STAR BAR INC|41.90316248|-87.67206504
THE TAVERN|41.91058513|-87.67753276
BRANDO'S|41.87714679|-87.62912123
FIREWATER SALOON|42.00241224|-87.81634604
SIMPLY ELEGANT CATERING|41.88670967|-87.62930303
Murphy's Bleachers|41.94878847|-87.65422912
PHD LIQUORS|41.86548227|-87.64672081
THE CONTINENTAL LOUNGE|41.89554371|-87.69676464
Blackthorn|41.69183627|-87.70352239
RESTAURANTE ALANIS LTD|41.84408107|-87.72907469
DETENTION|41.90382531|-87.62907639
REVOLVER|41.95046614|-87.67850589
MULLENS ON CLARK|41.94640883|-87.65570669
MAC KELL'S INN|41.69142167|-87.70325707
THE THATCH|41.98528555|-87.77633588
TRINITY PUB CHICAGO|41.98904253|-87.79297938
RAGTYME II|41.69747039|-87.55967727
THE PONY INN|41.93978495|-87.67022032
TOON'S BAR & GRILL|41.95240164|-87.66401827
JEFFERSON TAP AND GRILLE AND THE LOFT|41.88753166|-87.64267793
TAVERNA 750|41.94555069|-87.64904996
LEO'S DEN|41.76601245|-87.59584092
LELAND INN INC.|41.96660251|-87.68899049
Fischman Liquors|41.96741588|-87.76052297
CARLYN BERGHOFF CATERING INC.|41.87934194|-87.62841189
THE JUNCTION CHICAGO|41.87853128|-87.63942746
Maddanthony's Bar & Grill /Lacoco's Pizza & Pasta|41.80817609|-87.7082516
TIMOTHY O'TOOLES|41.89299987|-87.62041435
MURPHY'S BLEACHERS|41.94867682|-87.65422576
MINI BAR|41.94294442|-87.64921418
EVILOLIVE|41.90324135|-87.66713779
THE SMART BAR|41.94987958|-87.65884298
OHM|41.91059435|-87.67732926
JAZZ BAR|42.0085364|-87.91442844
STEREO NIGHT CLUB|41.93137409|-87.76703856
SPORTS CORNER|41.9473594|-87.65401931
JOE'S BAR|41.90989553|-87.65277244
JEREMY LANIGANS|41.69147669|-87.69921048
SPIN|41.94003278|-87.64941521
UNION LEAGUE CLUB OF CHICAGO|41.87804565|-87.6301368
HYDRATE & ELIXIR|41.94521917|-87.64956864
CHICAGO DOWNTOWN MARRIOTT|41.89214078|-87.62431278
SHERATON HOTEL/TOWERS|41.88945828|-87.62036838
BINNY'S|41.86795123|-87.64236163
CUBBY BEAR LOUNGE LTD|41.94708534|-87.65663783
MACARONI GRILL|42.0085364|-87.91442844
