name|x|y
EMBASSY SUITES|41.89250117|-87.62824274
7-ELEVEN|41.90173559|-87.63006792
PRIME TIME FOOD & LIQUORS 79TH|41.75161868|-87.5837251
MARINA FOOD & LIQUOR|41.88755787|-87.62815306
LINCOLN PARK MARKET INC|41.9278051|-87.64196306
CARNICERIA LA HACIENDA NO 2 INC.|41.77868472|-87.71425166
EUROPA GALLERIA INC|41.89566277|-87.63722071
COPPERFIELDS MARKET|41.89494811|-87.63086595
7-ELEVEN #26825|41.95037027|-87.70806697
7-ELEVEN|41.88196533|-87.62679322
7-ELEVEN|41.92512074|-87.66247715
BODEGA RAMOS|41.93269114|-87.65728255
WORLD MARKET|41.9116412|-87.65299007
BEFORE YOU GO|41.92493349|-87.6765583
MILK & MORE|41.93287289|-87.6467977
South Loop Market|41.85843777|-87.62409341
J & C FOOD MARKET INC|41.95396326|-87.71313765
QUE RICO SUPERMERCADO|41.91740411|-87.7156725
OLD TOWN WINE & LIQUORS|41.90390599|-87.63462624
URBAN PANTRY|41.87278061|-87.63077151
LIQUORAMA|41.81266526|-87.70430069
PARK MARKET FOODS|41.95428339|-87.64778258
NORTH & PULASKI FRESH MARKET|41.91002819|-87.7235137
THE WINE HUNTRESS|41.88950021|-87.63416839
PRESTIGE LIQUORS|41.88708768|-87.76495725
VAN-CENTRAL FOOD & LIQUOR|41.87462048|-87.76450474
EXPRESS FOOD AND LIQUOR|41.82344934|-87.6315112
JOHNNY O'S|41.83079178|-87.65082245
LAKE & CICERO INC.|41.88685126|-87.74565352
FRANKLIN FOOD & LIQUORS|41.89038911|-87.70625305
BOB'S LIQUORS & GROCERIES|41.88029609|-87.7524942
WINDY CITY INC|41.87594436|-87.74525023
PERFECT FOOD & LIQUOR|41.88043796|-87.75844878
EAST BANK CLUB|41.8906843|-87.63939528
BELMONTE LIQUORS|41.87309483|-87.74514387
ANJANI FOOD & LIQUOR INC.|41.96848269|-87.69140891
O'VIE BAR AND GRILL|41.88387174|-87.63994016
K FOOD & LIQUOR|41.77971938|-87.65435877
PRESTIGE FOOD & LIQUORS|41.88017695|-87.76180777
KING FOOD & LIQUOR|41.76590278|-87.61049166
THUNDER FOOD & LIQUOR|41.7259007|-87.59884336
AYMAN FOOD MARKET|41.89142316|-87.74582767
FOREMOST LIQUORS|41.99071003|-87.70768024
LARAMIE FOOD & LIQUOR|41.87842317|-87.75514145
A & S BEVERAGES|41.75846886|-87.61788901
W K R B FOOD & LIQUOR|41.72386029|-87.60436472
BURNHAM PLAZA MART|41.8714442|-87.62607513
DADY MART FOOD & LIQUOR|41.75119237|-87.60390405
ARTOPOLIS BAKERY CAFE & ANGOR|41.87772114|-87.64738599
SOO & HAN INC|42.00800144|-87.666795
7-ELEVEN|41.86939364|-87.66515239
CARNICERIA JIMENEZ #2|41.92462832|-87.72395332
SAM'S CUT RATE FOOD & LIQ INC|41.75856343|-87.61261787
TOM'S FOOD & LIQUOR|41.88709515|-87.75538925
LAST BAY BEER COMPANY LLC|41.93930968|-87.64422837
D J FOODS & LIQUORS|41.75125884|-87.61315244
BREAKER'S PANTRY|41.97938685|-87.65491931
LG 25 FOOD & LIQUOR|41.96684048|-87.71346354
HANAS FINER FOOD AND LIQUOR|41.73671244|-87.59245525
HAPPY FOOD - LIQUOR|41.75119493|-87.60507416
WOODS FOOD & LIQUOR|41.83116948|-87.62170521
TASTE|42.01615374|-87.66848578
RAINBOW GROCERY|41.76832833|-87.67381938
STATE GARDEN FOOD & LIQ|41.79095528|-87.62545913
BEACHVIEW LIQUORS|42.02039924|-87.66653233
CINCO HERMANAS FOOD & LIQUOR INC|41.83703374|-87.72197261
NEW COLONY SHOP|41.87679168|-87.62915286
